NO_MUNICIPIO;TP_DEPENDENCIA;QT_DOC_BAS;QT_MAT_BAS;QT_MAT_FUND_AI;QT_MAT_FUND_AF;QT_MAT_BAS_0_3;QT_MAT_BAS_4_5;QT_MAT_BAS_6_10;QT_MAT_BAS_11_14;QT_MAT_BAS_15_17;QT_MAT_BAS_18_MAIS;IN_BIBLIOTECA;IN_LABORATORIO_INFORMATICA;IN_INTERNET;IN_QUADRA_ESPORTES;IN_REFEITORIO;ANO
AMERICANA;2;20.0;251.0;251.0;0.0;0.0;1.0;243.0;7.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2022
AMERICANA;2;29.0;454.0;181.0;273.0;0.0;2.0;176.0;264.0;12.0;0.0;0.0;0.0;1.0;1.0;0.0;2022
AMERICANA;2;25.0;337.0;0.0;267.0;0.0;0.0;6.0;252.0;78.0;1.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;33.0;491.0;0.0;349.0;0.0;0.0;10.0;323.0;154.0;4.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;15.0;196.0;196.0;0.0;0.0;0.0;194.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;22.0;268.0;268.0;0.0;0.0;2.0;264.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;19.0;230.0;0.0;157.0;0.0;0.0;5.0;145.0;77.0;3.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;27.0;340.0;340.0;0.0;0.0;4.0;329.0;6.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;24.0;387.0;387.0;0.0;0.0;4.0;374.0;9.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;16.0;264.0;264.0;0.0;0.0;3.0;257.0;4.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;62.0;1044.0;168.0;423.0;0.0;0.0;167.0;401.0;458.0;18.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;85.0;1371.0;0.0;262.0;0.0;0.0;5.0;255.0;1035.0;76.0;1.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;22.0;373.0;373.0;0.0;0.0;8.0;360.0;5.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2022
AMERICANA;2;75.0;949.0;0.0;179.0;0.0;0.0;1.0;173.0;577.0;198.0;0.0;1.0;1.0;1.0;1.0;2022
AMERICANA;2;25.0;448.0;0.0;314.0;0.0;0.0;1.0;301.0;143.0;3.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;20.0;370.0;0.0;0.0;0.0;0.0;0.0;9.0;349.0;12.0;0.0;1.0;1.0;1.0;1.0;2022
AMERICANA;2;13.0;190.0;190.0;0.0;0.0;2.0;182.0;6.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
AMERICANA;2;65.0;781.0;179.0;259.0;0.0;2.0;183.0;245.0;339.0;12.0;0.0;0.0;1.0;1.0;0.0;2022
AMERICANA;2;28.0;366.0;139.0;121.0;0.0;3.0;135.0;121.0;101.0;6.0;0.0;1.0;1.0;0.0;0.0;2022
AMERICANA;2;14.0;220.0;220.0;0.0;0.0;3.0;216.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;59.0;1158.0;0.0;452.0;0.0;0.0;6.0;413.0;676.0;63.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;22.0;267.0;0.0;185.0;0.0;0.0;3.0;179.0;83.0;2.0;0.0;1.0;1.0;1.0;1.0;2022
AMERICANA;2;13.0;130.0;130.0;0.0;0.0;2.0;125.0;3.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;;;;;;;;;;;;;;;;2022
AMERICANA;2;22.0;370.0;0.0;283.0;0.0;0.0;2.0;280.0;85.0;3.0;0.0;1.0;1.0;1.0;1.0;2022
AMERICANA;2;117.0;2279.0;0.0;0.0;0.0;0.0;0.0;38.0;1632.0;609.0;1.0;1.0;1.0;1.0;1.0;2022
AMERICANA;2;22.0;289.0;289.0;0.0;0.0;3.0;284.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2022
AMERICANA;2;32.0;538.0;538.0;0.0;0.0;0.0;522.0;16.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;2022
AMERICANA;2;20.0;328.0;328.0;0.0;0.0;0.0;322.0;6.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
AMERICANA;2;51.0;727.0;0.0;296.0;0.0;0.0;4.0;284.0;423.0;16.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;4.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0;0.0;2022
AMERICANA;2;;;;;;;;;;;;;;;;2022
AMERICANA;2;24.0;322.0;0.0;253.0;0.0;0.0;4.0;246.0;69.0;3.0;0.0;1.0;1.0;1.0;1.0;2022
AMERICANA;2;30.0;577.0;0.0;438.0;0.0;0.0;3.0;427.0;146.0;1.0;0.0;0.0;1.0;1.0;1.0;2022
AMERICANA;2;17.0;274.0;0.0;0.0;0.0;0.0;0.0;6.0;264.0;4.0;0.0;1.0;1.0;1.0;1.0;2022
AMERICANA;2;14.0;189.0;0.0;147.0;0.0;0.0;2.0;139.0;45.0;3.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;72.0;950.0;0.0;282.0;0.0;0.0;4.0;278.0;616.0;52.0;0.0;1.0;1.0;1.0;1.0;2022
AMERICANA;2;39.0;360.0;0.0;242.0;0.0;0.0;1.0;234.0;119.0;6.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;24.0;270.0;0.0;270.0;0.0;0.0;1.0;256.0;13.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;14.0;210.0;210.0;0.0;0.0;3.0;200.0;7.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2022
AMERICANA;2;35.0;414.0;0.0;214.0;0.0;0.0;5.0;203.0;177.0;29.0;0.0;0.0;1.0;1.0;0.0;2022
AMERICANA;2;17.0;102.0;0.0;93.0;0.0;0.0;3.0;83.0;16.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
AMERICANA;2;41.0;747.0;0.0;173.0;0.0;0.0;5.0;159.0;555.0;28.0;0.0;1.0;1.0;1.0;1.0;2022
AMERICANA;2;13.0;2417.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2416.0;0.0;0.0;1.0;0.0;0.0;2022
CAMPINAS;2;10.0;24.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2022
CAMPINAS;2;35.0;169.0;0.0;0.0;81.0;81.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2022
CAMPINAS;2;29.0;103.0;0.0;0.0;67.0;33.0;3.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;2022
CAMPINAS;2;;;;;;;;;;;;;;;;2022
CAMPINAS;2;27.0;391.0;0.0;296.0;0.0;0.0;2.0;271.0;114.0;4.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;27.0;467.0;467.0;0.0;0.0;0.0;451.0;16.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;21.0;314.0;314.0;0.0;0.0;0.0;302.0;12.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;28.0;335.0;104.0;136.0;0.0;0.0;100.0;131.0;99.0;5.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;25.0;278.0;0.0;211.0;0.0;0.0;1.0;194.0;76.0;7.0;0.0;1.0;1.0;0.0;0.0;2022
CAMPINAS;2;18.0;260.0;0.0;149.0;0.0;0.0;0.0;142.0;113.0;5.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;29.0;523.0;523.0;0.0;0.0;0.0;504.0;19.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;41.0;637.0;246.0;222.0;0.0;0.0;227.0;216.0;176.0;18.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;22.0;362.0;201.0;161.0;0.0;0.0;195.0;155.0;12.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;28.0;464.0;0.0;183.0;0.0;0.0;0.0;165.0;263.0;36.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;47.0;608.0;0.0;294.0;0.0;0.0;1.0;264.0;295.0;48.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;52.0;664.0;0.0;332.0;0.0;0.0;2.0;317.0;326.0;19.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;34.0;565.0;0.0;233.0;0.0;0.0;3.0;210.0;321.0;31.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;29.0;503.0;0.0;487.0;0.0;0.0;1.0;468.0;33.0;1.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;26.0;377.0;0.0;212.0;0.0;0.0;1.0;202.0;161.0;13.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;56.0;642.0;142.0;228.0;0.0;2.0;131.0;215.0;215.0;79.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;23.0;354.0;0.0;189.0;0.0;0.0;1.0;182.0;161.0;10.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;20.0;290.0;0.0;0.0;0.0;0.0;0.0;2.0;268.0;20.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;103.0;1236.0;273.0;310.0;0.0;0.0;261.0;279.0;541.0;155.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;39.0;831.0;0.0;379.0;0.0;0.0;0.0;356.0;439.0;36.0;0.0;0.0;1.0;1.0;0.0;2022
CAMPINAS;2;22.0;480.0;0.0;0.0;0.0;0.0;0.0;1.0;445.0;34.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;32.0;487.0;0.0;487.0;0.0;0.0;2.0;455.0;30.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;18.0;422.0;422.0;0.0;0.0;0.0;407.0;15.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;18.0;293.0;0.0;216.0;0.0;0.0;0.0;206.0;84.0;3.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;111.0;1323.0;0.0;0.0;0.0;0.0;0.0;6.0;683.0;634.0;1.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;25.0;386.0;386.0;0.0;0.0;0.0;375.0;11.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;41.0;520.0;160.0;135.0;0.0;0.0;155.0;122.0;222.0;21.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;15.0;283.0;0.0;283.0;0.0;0.0;0.0;277.0;6.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;29.0;475.0;475.0;0.0;0.0;0.0;459.0;16.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;24.0;362.0;0.0;255.0;0.0;0.0;0.0;245.0;113.0;4.0;1.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;26.0;447.0;447.0;0.0;0.0;0.0;429.0;18.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2022
CAMPINAS;2;38.0;550.0;0.0;234.0;0.0;0.0;0.0;222.0;301.0;27.0;1.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;40.0;1100.0;315.0;340.0;0.0;0.0;307.0;333.0;413.0;47.0;1.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;21.0;413.0;413.0;0.0;0.0;0.0;399.0;14.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;33.0;423.0;0.0;181.0;0.0;0.0;2.0;174.0;213.0;34.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;41.0;678.0;213.0;229.0;0.0;0.0;203.0;212.0;223.0;40.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;15.0;304.0;304.0;0.0;0.0;1.0;293.0;10.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2022
CAMPINAS;2;16.0;226.0;226.0;0.0;0.0;0.0;213.0;13.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;14.0;273.0;0.0;0.0;0.0;0.0;0.0;2.0;256.0;15.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;82.0;953.0;0.0;203.0;0.0;0.0;1.0;190.0;643.0;119.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;22.0;230.0;230.0;0.0;0.0;0.0;218.0;12.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;32.0;385.0;0.0;206.0;0.0;0.0;0.0;188.0;171.0;26.0;1.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;34.0;708.0;708.0;0.0;0.0;0.0;671.0;37.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;16.0;299.0;299.0;0.0;0.0;0.0;285.0;14.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;63.0;853.0;235.0;227.0;0.0;0.0;224.0;201.0;296.0;132.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;28.0;549.0;549.0;0.0;0.0;0.0;531.0;18.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;50.0;678.0;238.0;240.0;0.0;0.0;230.0;235.0;183.0;30.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;23.0;449.0;449.0;0.0;0.0;0.0;430.0;19.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;16.0;303.0;0.0;151.0;0.0;0.0;1.0;140.0;158.0;4.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;24.0;537.0;0.0;537.0;0.0;0.0;3.0;508.0;26.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;24.0;406.0;0.0;251.0;0.0;0.0;1.0;235.0;154.0;16.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;90.0;1872.0;0.0;550.0;0.0;0.0;3.0;485.0;1182.0;202.0;1.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;40.0;605.0;0.0;290.0;0.0;0.0;0.0;278.0;305.0;22.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;66.0;1073.0;323.0;300.0;0.0;0.0;311.0;285.0;318.0;159.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;22.0;408.0;408.0;0.0;0.0;0.0;386.0;22.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2022
CAMPINAS;2;18.0;334.0;334.0;0.0;0.0;0.0;319.0;15.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;55.0;513.0;0.0;280.0;0.0;0.0;1.0;255.0;213.0;44.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;27.0;235.0;0.0;51.0;0.0;0.0;0.0;48.0;171.0;16.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;23.0;428.0;0.0;0.0;0.0;0.0;0.0;8.0;400.0;20.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;20.0;292.0;0.0;219.0;0.0;0.0;1.0;206.0;77.0;8.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;39.0;590.0;245.0;248.0;0.0;0.0;235.0;242.0;100.0;13.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;25.0;411.0;0.0;287.0;0.0;0.0;1.0;269.0;136.0;5.0;0.0;0.0;1.0;1.0;1.0;2022
CAMPINAS;2;16.0;354.0;354.0;0.0;0.0;0.0;347.0;7.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;10.0;144.0;144.0;0.0;0.0;0.0;144.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;50.0;464.0;0.0;284.0;0.0;0.0;0.0;251.0;189.0;24.0;0.0;0.0;1.0;1.0;0.0;2022
CAMPINAS;2;21.0;295.0;295.0;0.0;0.0;0.0;290.0;5.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;19.0;373.0;0.0;373.0;0.0;0.0;1.0;347.0;25.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;75.0;1522.0;807.0;420.0;0.0;0.0;766.0;424.0;297.0;35.0;0.0;0.0;1.0;1.0;1.0;2022
CAMPINAS;2;61.0;1473.0;0.0;614.0;0.0;0.0;1.0;584.0;789.0;99.0;1.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;17.0;250.0;250.0;0.0;0.0;0.0;238.0;12.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;39.0;564.0;195.0;210.0;0.0;0.0;186.0;208.0;149.0;21.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;15.0;180.0;180.0;0.0;0.0;0.0;172.0;8.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;22.0;425.0;0.0;226.0;0.0;0.0;0.0;215.0;199.0;11.0;1.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;13.0;268.0;268.0;0.0;0.0;0.0;257.0;11.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;19.0;242.0;0.0;191.0;0.0;0.0;1.0;185.0;56.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;34.0;671.0;671.0;0.0;0.0;0.0;641.0;30.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;18.0;258.0;258.0;0.0;0.0;0.0;247.0;11.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2022
CAMPINAS;2;46.0;524.0;0.0;213.0;0.0;0.0;1.0;199.0;235.0;89.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;37.0;467.0;0.0;245.0;0.0;0.0;2.0;224.0;218.0;23.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;60.0;1105.0;227.0;492.0;0.0;0.0;204.0;485.0;366.0;50.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;26.0;365.0;0.0;222.0;0.0;0.0;0.0;212.0;149.0;4.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;22.0;457.0;457.0;0.0;0.0;0.0;437.0;20.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2022
CAMPINAS;2;59.0;1406.0;0.0;420.0;0.0;0.0;0.0;397.0;814.0;195.0;1.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;59.0;1157.0;0.0;0.0;0.0;0.0;0.0;9.0;826.0;322.0;1.0;0.0;1.0;0.0;1.0;2022
CAMPINAS;2;46.0;1550.0;0.0;0.0;0.0;0.0;0.0;11.0;649.0;890.0;1.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;69.0;1925.0;494.0;544.0;0.0;0.0;472.0;509.0;849.0;95.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;47.0;923.0;0.0;335.0;0.0;0.0;0.0;287.0;498.0;138.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;31.0;706.0;706.0;0.0;0.0;0.0;679.0;27.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2022
CAMPINAS;2;86.0;1399.0;335.0;489.0;0.0;0.0;317.0;460.0;457.0;165.0;1.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;21.0;471.0;471.0;0.0;0.0;0.0;454.0;17.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2022
CAMPINAS;2;35.0;356.0;356.0;0.0;0.0;0.0;339.0;17.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
CAMPINAS;2;14.0;289.0;289.0;0.0;0.0;0.0;282.0;7.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;10.0;102.0;102.0;0.0;0.0;0.0;96.0;6.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2022
CAMPINAS;2;96.0;2184.0;689.0;608.0;0.0;0.0;665.0;584.0;830.0;105.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;34.0;483.0;483.0;0.0;0.0;0.0;464.0;19.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;24.0;404.0;404.0;0.0;0.0;1.0;383.0;20.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;25.0;404.0;0.0;285.0;0.0;0.0;0.0;267.0;131.0;6.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;35.0;780.0;0.0;344.0;0.0;0.0;1.0;317.0;407.0;55.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;28.0;513.0;513.0;0.0;0.0;0.0;494.0;19.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;20.0;536.0;0.0;0.0;0.0;0.0;0.0;2.0;453.0;81.0;0.0;0.0;1.0;1.0;1.0;2022
CAMPINAS;2;38.0;913.0;278.0;316.0;0.0;0.0;261.0;295.0;333.0;24.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;96.0;1573.0;293.0;564.0;0.0;0.0;276.0;518.0;547.0;232.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;37.0;629.0;326.0;303.0;0.0;0.0;312.0;298.0;19.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;13.0;41.0;1.0;18.0;0.0;0.0;0.0;0.0;32.0;9.0;0.0;0.0;1.0;1.0;0.0;2022
CAMPINAS;2;;;;;;;;;;;;;;;;2022
CAMPINAS;2;83.0;1456.0;577.0;474.0;0.0;0.0;543.0;458.0;387.0;68.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;56.0;1224.0;511.0;307.0;0.0;0.0;491.0;296.0;254.0;183.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;;;;;;;;;;;;;;;;2022
CAMPINAS;2;;;;;;;;;;;;;;;;2022
CAMPINAS;2;61.0;1169.0;65.0;585.0;0.0;0.0;51.0;552.0;504.0;62.0;1.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;64.0;798.0;0.0;364.0;0.0;0.0;0.0;336.0;327.0;135.0;1.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;5.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;2022
CAMPINAS;2;12.0;203.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;203.0;0.0;0.0;0.0;0.0;0.0;2022
CAMPINAS;2;;;;;;;;;;;;;;;;2022
CAMPINAS;2;;;;;;;;;;;;;;;;2022
CAMPINAS;2;27.0;406.0;221.0;185.0;0.0;0.0;213.0;181.0;12.0;0.0;0.0;0.0;1.0;1.0;1.0;2022
CAMPINAS;2;13.0;40.0;2.0;26.0;0.0;0.0;0.0;4.0;35.0;1.0;0.0;0.0;1.0;1.0;0.0;2022
CAMPINAS;2;;;;;;;;;;;;;;;;2022
CAMPINAS;2;;;;;;;;;;;;;;;;2022
CAMPINAS;2;95.0;2193.0;974.0;399.0;0.0;0.0;964.0;331.0;778.0;120.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;18.0;299.0;178.0;121.0;0.0;0.0;171.0;119.0;9.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;;;;;;;;;;;;;;;;2022
CAMPINAS;2;55.0;579.0;217.0;205.0;0.0;0.0;209.0;200.0;152.0;18.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;46.0;1047.0;581.0;466.0;0.0;0.0;545.0;461.0;41.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
CAMPINAS;2;46.0;436.0;152.0;134.0;0.0;0.0;145.0;127.0;149.0;15.0;0.0;1.0;1.0;1.0;0.0;2022
