DEPADM;DepBol;NomeDepBol;codRMet;CODMUN;MUN;SERIE_ANO;cod_per;periodo;co_comp;ds_comp;medprof
1;1;Rede Estadual;5;586;RINOPOLIS;2º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;145,2
1;1;Rede Estadual;5;586;RINOPOLIS;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;142,2
1;1;Rede Estadual;5;586;RINOPOLIS;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;123,6
1;1;Rede Estadual;5;586;RINOPOLIS;2º Ano EF;2;TARDE;2;MATEMÁTICA;123
1;1;Rede Estadual;5;586;RINOPOLIS;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;137,7
1;1;Rede Estadual;5;586;RINOPOLIS;2º Ano EF;9;GERAL;2;MATEMÁTICA;135,6
1;1;Rede Estadual;5;586;RINOPOLIS;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;195,2
1;1;Rede Estadual;5;586;RINOPOLIS;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;217
1;1;Rede Estadual;5;586;RINOPOLIS;5º Ano EF;1;MANHÃ;3;CIÊNCIAS;212,8
1;1;Rede Estadual;5;586;RINOPOLIS;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;178,9
1;1;Rede Estadual;5;586;RINOPOLIS;5º Ano EF;2;TARDE;2;MATEMÁTICA;190,2
1;1;Rede Estadual;5;586;RINOPOLIS;5º Ano EF;2;TARDE;3;CIÊNCIAS;195,1
1;1;Rede Estadual;5;586;RINOPOLIS;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;189,7
1;1;Rede Estadual;5;586;RINOPOLIS;5º Ano EF;9;GERAL;2;MATEMÁTICA;208
1;1;Rede Estadual;5;586;RINOPOLIS;5º Ano EF;9;GERAL;3;CIÊNCIAS;207,2
1;1;Rede Estadual;5;586;RINOPOLIS;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;253,8
1;1;Rede Estadual;5;586;RINOPOLIS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;255,3
1;1;Rede Estadual;5;586;RINOPOLIS;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;267,8
1;1;Rede Estadual;5;586;RINOPOLIS;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;237,4
1;1;Rede Estadual;5;586;RINOPOLIS;9º Ano EF;2;TARDE;2;MATEMÁTICA;243,1
1;1;Rede Estadual;5;586;RINOPOLIS;9º Ano EF;2;TARDE;3;CIÊNCIAS;259,4
1;1;Rede Estadual;5;586;RINOPOLIS;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;251
1;1;Rede Estadual;5;586;RINOPOLIS;9º Ano EF;9;GERAL;2;MATEMÁTICA;253,2
1;1;Rede Estadual;5;586;RINOPOLIS;9º Ano EF;9;GERAL;3;CIÊNCIAS;266,3
1;1;Rede Estadual;5;586;RINOPOLIS;EM-3ª série;1;MANHÃ;1;LÍNGUA PORTUGUESA;234,7
1;1;Rede Estadual;5;586;RINOPOLIS;EM-3ª série;1;MANHÃ;2;MATEMÁTICA;246,2
1;1;Rede Estadual;5;586;RINOPOLIS;EM-3ª série;1;MANHÃ;3;CIÊNCIAS;253,4
1;1;Rede Estadual;5;586;RINOPOLIS;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;236,1
1;1;Rede Estadual;5;586;RINOPOLIS;EM-3ª série;3;NOITE;2;MATEMÁTICA;215,3
1;1;Rede Estadual;5;586;RINOPOLIS;EM-3ª série;3;NOITE;3;CIÊNCIAS;227,3
1;1;Rede Estadual;5;586;RINOPOLIS;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;235,1
1;1;Rede Estadual;5;586;RINOPOLIS;EM-3ª série;9;GERAL;2;MATEMÁTICA;237,5
1;1;Rede Estadual;5;586;RINOPOLIS;EM-3ª série;9;GERAL;3;CIÊNCIAS;245,6
1;1;Rede Estadual;5;587;RIO CLARO;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;182,9
1;1;Rede Estadual;5;587;RIO CLARO;2º Ano EF;2;TARDE;2;MATEMÁTICA;203,4
1;1;Rede Estadual;5;587;RIO CLARO;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;182,9
1;1;Rede Estadual;5;587;RIO CLARO;2º Ano EF;9;GERAL;2;MATEMÁTICA;203,4
1;1;Rede Estadual;5;587;RIO CLARO;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;220,8
1;1;Rede Estadual;5;587;RIO CLARO;5º Ano EF;2;TARDE;2;MATEMÁTICA;249,2
1;1;Rede Estadual;5;587;RIO CLARO;5º Ano EF;2;TARDE;3;CIÊNCIAS;241
1;1;Rede Estadual;5;587;RIO CLARO;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;220,8
1;1;Rede Estadual;5;587;RIO CLARO;5º Ano EF;9;GERAL;2;MATEMÁTICA;249,2
1;1;Rede Estadual;5;587;RIO CLARO;5º Ano EF;9;GERAL;3;CIÊNCIAS;241
1;1;Rede Estadual;5;587;RIO CLARO;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;249,9
1;1;Rede Estadual;5;587;RIO CLARO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;251,6
1;1;Rede Estadual;5;587;RIO CLARO;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;273
1;1;Rede Estadual;5;587;RIO CLARO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;249,9
1;1;Rede Estadual;5;587;RIO CLARO;9º Ano EF;9;GERAL;2;MATEMÁTICA;251,6
1;1;Rede Estadual;5;587;RIO CLARO;9º Ano EF;9;GERAL;3;CIÊNCIAS;273
1;1;Rede Estadual;5;587;RIO CLARO;EM-3ª série;1;MANHÃ;1;LÍNGUA PORTUGUESA;285,4
1;1;Rede Estadual;5;587;RIO CLARO;EM-3ª série;1;MANHÃ;2;MATEMÁTICA;280,6
1;1;Rede Estadual;5;587;RIO CLARO;EM-3ª série;1;MANHÃ;3;CIÊNCIAS;289,6
1;1;Rede Estadual;5;587;RIO CLARO;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;278,2
1;1;Rede Estadual;5;587;RIO CLARO;EM-3ª série;2;TARDE;2;MATEMÁTICA;279,9
1;1;Rede Estadual;5;587;RIO CLARO;EM-3ª série;2;TARDE;3;CIÊNCIAS;278,4
1;1;Rede Estadual;5;587;RIO CLARO;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;259,1
1;1;Rede Estadual;5;587;RIO CLARO;EM-3ª série;3;NOITE;2;MATEMÁTICA;263,9
1;1;Rede Estadual;5;587;RIO CLARO;EM-3ª série;3;NOITE;3;CIÊNCIAS;262,7
1;1;Rede Estadual;5;587;RIO CLARO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;270,1
1;1;Rede Estadual;5;587;RIO CLARO;EM-3ª série;9;GERAL;2;MATEMÁTICA;271,1
1;1;Rede Estadual;5;587;RIO CLARO;EM-3ª série;9;GERAL;3;CIÊNCIAS;273,8
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;250,5
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;251,4
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;267,6
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;250,5
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;9º Ano EF;9;GERAL;2;MATEMÁTICA;251,4
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;9º Ano EF;9;GERAL;3;CIÊNCIAS;267,6
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;EM-3ª série;1;MANHÃ;1;LÍNGUA PORTUGUESA;262,5
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;EM-3ª série;1;MANHÃ;2;MATEMÁTICA;255
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;EM-3ª série;1;MANHÃ;3;CIÊNCIAS;270,1
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;284,1
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;EM-3ª série;2;TARDE;2;MATEMÁTICA;270,4
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;EM-3ª série;2;TARDE;3;CIÊNCIAS;276,3
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;229,7
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;EM-3ª série;3;NOITE;2;MATEMÁTICA;229,7
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;EM-3ª série;3;NOITE;3;CIÊNCIAS;246,7
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;253,5
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;EM-3ª série;9;GERAL;2;MATEMÁTICA;247,9
1;1;Rede Estadual;5;588;RIO DAS PEDRAS;EM-3ª série;9;GERAL;3;CIÊNCIAS;262,3
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;150,2
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;2º Ano EF;2;TARDE;2;MATEMÁTICA;162,4
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;150,2
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;2º Ano EF;9;GERAL;2;MATEMÁTICA;162,4
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;195,8
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;5º Ano EF;2;TARDE;2;MATEMÁTICA;210,6
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;5º Ano EF;2;TARDE;3;CIÊNCIAS;216
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;195,8
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;5º Ano EF;9;GERAL;2;MATEMÁTICA;210,6
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;5º Ano EF;9;GERAL;3;CIÊNCIAS;216
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;245,5
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;253,1
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;265,8
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;245,5
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;9º Ano EF;9;GERAL;2;MATEMÁTICA;253,1
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;9º Ano EF;9;GERAL;3;CIÊNCIAS;265,8
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;EM-3ª série;1;MANHÃ;1;LÍNGUA PORTUGUESA;263,4
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;EM-3ª série;1;MANHÃ;2;MATEMÁTICA;264,2
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;EM-3ª série;1;MANHÃ;3;CIÊNCIAS;265,8
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;255,7
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;EM-3ª série;3;NOITE;2;MATEMÁTICA;256,5
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;EM-3ª série;3;NOITE;3;CIÊNCIAS;249,5
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;260,4
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;EM-3ª série;9;GERAL;2;MATEMÁTICA;261,2
1;1;Rede Estadual;1;589;RIO GRANDE DA SERRA;EM-3ª série;9;GERAL;3;CIÊNCIAS;259,4
1;1;Rede Estadual;5;590;RIOLANDIA;EM-3ª série;1;MANHÃ;1;LÍNGUA PORTUGUESA;244,3
1;1;Rede Estadual;5;590;RIOLANDIA;EM-3ª série;1;MANHÃ;2;MATEMÁTICA;261,2
1;1;Rede Estadual;5;590;RIOLANDIA;EM-3ª série;1;MANHÃ;3;CIÊNCIAS;255,3
1;1;Rede Estadual;5;590;RIOLANDIA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;244,3
1;1;Rede Estadual;5;590;RIOLANDIA;EM-3ª série;9;GERAL;2;MATEMÁTICA;261,2
1;1;Rede Estadual;5;590;RIOLANDIA;EM-3ª série;9;GERAL;3;CIÊNCIAS;255,3
1;1;Rede Estadual;4;591;ROSEIRA;EM-3ª série;1;MANHÃ;1;LÍNGUA PORTUGUESA;262,8
1;1;Rede Estadual;4;591;ROSEIRA;EM-3ª série;1;MANHÃ;2;MATEMÁTICA;275,5
1;1;Rede Estadual;4;591;ROSEIRA;EM-3ª série;1;MANHÃ;3;CIÊNCIAS;270,5
1;1;Rede Estadual;4;591;ROSEIRA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;262,8
1;1;Rede Estadual;4;591;ROSEIRA;EM-3ª série;9;GERAL;2;MATEMÁTICA;275,5
1;1;Rede Estadual;4;591;ROSEIRA;EM-3ª série;9;GERAL;3;CIÊNCIAS;270,5
1;1;Rede Estadual;5;592;RUBIACEA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;234,5
1;1;Rede Estadual;5;592;RUBIACEA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;238,3
1;1;Rede Estadual;5;592;RUBIACEA;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;262
1;1;Rede Estadual;5;592;RUBIACEA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;234,5
1;1;Rede Estadual;5;592;RUBIACEA;9º Ano EF;9;GERAL;2;MATEMÁTICA;238,3
1;1;Rede Estadual;5;592;RUBIACEA;9º Ano EF;9;GERAL;3;CIÊNCIAS;262
1;1;Rede Estadual;5;592;RUBIACEA;EM-3ª série;1;MANHÃ;1;LÍNGUA PORTUGUESA;250,4
1;1;Rede Estadual;5;592;RUBIACEA;EM-3ª série;1;MANHÃ;2;MATEMÁTICA;262,2
1;1;Rede Estadual;5;592;RUBIACEA;EM-3ª série;1;MANHÃ;3;CIÊNCIAS;276,2
1;1;Rede Estadual;5;592;RUBIACEA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;261,1
1;1;Rede Estadual;5;592;RUBIACEA;EM-3ª série;3;NOITE;2;MATEMÁTICA;262,6
1;1;Rede Estadual;5;592;RUBIACEA;EM-3ª série;3;NOITE;3;CIÊNCIAS;262
1;1;Rede Estadual;5;592;RUBIACEA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;254,1
1;1;Rede Estadual;5;592;RUBIACEA;EM-3ª série;9;GERAL;2;MATEMÁTICA;262,3
1;1;Rede Estadual;5;592;RUBIACEA;EM-3ª série;9;GERAL;3;CIÊNCIAS;270,4
1;1;Rede Estadual;5;593;RUBINEIA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;261,1
1;1;Rede Estadual;5;593;RUBINEIA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;261,3
1;1;Rede Estadual;5;593;RUBINEIA;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;292,8
1;1;Rede Estadual;5;593;RUBINEIA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;261,1
1;1;Rede Estadual;5;593;RUBINEIA;9º Ano EF;9;GERAL;2;MATEMÁTICA;261,3
1;1;Rede Estadual;5;593;RUBINEIA;9º Ano EF;9;GERAL;3;CIÊNCIAS;292,8
1;1;Rede Estadual;5;593;RUBINEIA;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;274,2
1;1;Rede Estadual;5;593;RUBINEIA;EM-3ª série;3;NOITE;2;MATEMÁTICA;263,2
1;1;Rede Estadual;5;593;RUBINEIA;EM-3ª série;3;NOITE;3;CIÊNCIAS;274,8
1;1;Rede Estadual;5;593;RUBINEIA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;274,2
1;1;Rede Estadual;5;593;RUBINEIA;EM-3ª série;9;GERAL;2;MATEMÁTICA;263,2
1;1;Rede Estadual;5;593;RUBINEIA;EM-3ª série;9;GERAL;3;CIÊNCIAS;274,8
1;1;Rede Estadual;5;594;SABINO;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;226,4
1;1;Rede Estadual;5;594;SABINO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;229,4
1;1;Rede Estadual;5;594;SABINO;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;252,2
1;1;Rede Estadual;5;594;SABINO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;226,4
1;1;Rede Estadual;5;594;SABINO;9º Ano EF;9;GERAL;2;MATEMÁTICA;229,4
1;1;Rede Estadual;5;594;SABINO;9º Ano EF;9;GERAL;3;CIÊNCIAS;252,2
1;1;Rede Estadual;5;594;SABINO;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;235,2
1;1;Rede Estadual;5;594;SABINO;EM-3ª série;2;TARDE;2;MATEMÁTICA;243,3
1;1;Rede Estadual;5;594;SABINO;EM-3ª série;2;TARDE;3;CIÊNCIAS;250,4
1;1;Rede Estadual;5;594;SABINO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;235,2
1;1;Rede Estadual;5;594;SABINO;EM-3ª série;9;GERAL;2;MATEMÁTICA;243,3
1;1;Rede Estadual;5;594;SABINO;EM-3ª série;9;GERAL;3;CIÊNCIAS;250,4
1;1;Rede Estadual;5;595;SAGRES;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;227
1;1;Rede Estadual;5;595;SAGRES;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;237,8
1;1;Rede Estadual;5;595;SAGRES;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;247,4
1;1;Rede Estadual;5;595;SAGRES;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;227
1;1;Rede Estadual;5;595;SAGRES;9º Ano EF;9;GERAL;2;MATEMÁTICA;237,8
1;1;Rede Estadual;5;595;SAGRES;9º Ano EF;9;GERAL;3;CIÊNCIAS;247,4
1;1;Rede Estadual;5;595;SAGRES;EM-3ª série;1;MANHÃ;1;LÍNGUA PORTUGUESA;284
1;1;Rede Estadual;5;595;SAGRES;EM-3ª série;1;MANHÃ;2;MATEMÁTICA;269,4
1;1;Rede Estadual;5;595;SAGRES;EM-3ª série;1;MANHÃ;3;CIÊNCIAS;268,4
1;1;Rede Estadual;5;595;SAGRES;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;224,3
1;1;Rede Estadual;5;595;SAGRES;EM-3ª série;3;NOITE;2;MATEMÁTICA;238,5
1;1;Rede Estadual;5;595;SAGRES;EM-3ª série;3;NOITE;3;CIÊNCIAS;235,7
1;1;Rede Estadual;5;595;SAGRES;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;246,7
1;1;Rede Estadual;5;595;SAGRES;EM-3ª série;9;GERAL;2;MATEMÁTICA;250,1
1;1;Rede Estadual;5;595;SAGRES;EM-3ª série;9;GERAL;3;CIÊNCIAS;249,7
1;1;Rede Estadual;5;596;SALES;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;243,3
1;1;Rede Estadual;5;596;SALES;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;276,5
1;1;Rede Estadual;5;596;SALES;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;287,3
1;1;Rede Estadual;5;596;SALES;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;243,3
1;1;Rede Estadual;5;596;SALES;9º Ano EF;9;GERAL;2;MATEMÁTICA;276,5
1;1;Rede Estadual;5;596;SALES;9º Ano EF;9;GERAL;3;CIÊNCIAS;287,3
1;1;Rede Estadual;5;596;SALES;EM-3ª série;1;MANHÃ;1;LÍNGUA PORTUGUESA;260,8
1;1;Rede Estadual;5;596;SALES;EM-3ª série;1;MANHÃ;2;MATEMÁTICA;283,3
1;1;Rede Estadual;5;596;SALES;EM-3ª série;1;MANHÃ;3;CIÊNCIAS;278,9
1;1;Rede Estadual;5;596;SALES;EM-3ª série;3;NOITE;1;LÍNGUA PORTUGUESA;266,7
1;1;Rede Estadual;5;596;SALES;EM-3ª série;3;NOITE;2;MATEMÁTICA;301,2
1;1;Rede Estadual;5;596;SALES;EM-3ª série;3;NOITE;3;CIÊNCIAS;293,6
1;1;Rede Estadual;5;596;SALES;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;263,4
1;1;Rede Estadual;5;596;SALES;EM-3ª série;9;GERAL;2;MATEMÁTICA;291,3
1;1;Rede Estadual;5;596;SALES;EM-3ª série;9;GERAL;3;CIÊNCIAS;285,5
1;1;Rede Estadual;6;597;SALES OLIVEIRA;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;201,7
1;1;Rede Estadual;6;597;SALES OLIVEIRA;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;215,4
1;1;Rede Estadual;6;597;SALES OLIVEIRA;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;229,9
1;1;Rede Estadual;6;597;SALES OLIVEIRA;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;243,3
1;1;Rede Estadual;6;597;SALES OLIVEIRA;9º Ano EF;2;TARDE;2;MATEMÁTICA;244,1
1;1;Rede Estadual;6;597;SALES OLIVEIRA;9º Ano EF;2;TARDE;3;CIÊNCIAS;262
1;1;Rede Estadual;6;597;SALES OLIVEIRA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;235,5
1;1;Rede Estadual;6;597;SALES OLIVEIRA;9º Ano EF;9;GERAL;2;MATEMÁTICA;238,7
1;1;Rede Estadual;6;597;SALES OLIVEIRA;9º Ano EF;9;GERAL;3;CIÊNCIAS;255,9
1;1;Rede Estadual;6;597;SALES OLIVEIRA;EM-3ª série;1;MANHÃ;1;LÍNGUA PORTUGUESA;235,1
1;1;Rede Estadual;6;597;SALES OLIVEIRA;EM-3ª série;1;MANHÃ;2;MATEMÁTICA;241,4
1;1;Rede Estadual;6;597;SALES OLIVEIRA;EM-3ª série;1;MANHÃ;3;CIÊNCIAS;247,8
1;1;Rede Estadual;6;597;SALES OLIVEIRA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;235,1
1;1;Rede Estadual;6;597;SALES OLIVEIRA;EM-3ª série;9;GERAL;2;MATEMÁTICA;241,4
1;1;Rede Estadual;6;597;SALES OLIVEIRA;EM-3ª série;9;GERAL;3;CIÊNCIAS;247,8
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;250,3
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;272
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;278,7
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;261,5
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;2;TARDE;2;MATEMÁTICA;273,7
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;2;TARDE;3;CIÊNCIAS;274,4
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;254,9
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;9;GERAL;2;MATEMÁTICA;272,7
1;1;Rede Estadual;1;598;SALESOPOLIS;9º Ano EF;9;GERAL;3;CIÊNCIAS;277
1;1;Rede Estadual;1;598;SALESOPOLIS;EM-3ª série;1;MANHÃ;1;LÍNGUA PORTUGUESA;269,5
1;1;Rede Estadual;1;598;SALESOPOLIS;EM-3ª série;1;MANHÃ;2;MATEMÁTICA;286,5
1;1;Rede Estadual;1;598;SALESOPOLIS;EM-3ª série;1;MANHÃ;3;CIÊNCIAS;281,1
1;1;Rede Estadual;1;598;SALESOPOLIS;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;269,5
1;1;Rede Estadual;1;598;SALESOPOLIS;EM-3ª série;9;GERAL;2;MATEMÁTICA;286,5
1;1;Rede Estadual;1;598;SALESOPOLIS;EM-3ª série;9;GERAL;3;CIÊNCIAS;281,1
1;1;Rede Estadual;5;599;SALMOURAO;9º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;236,2
1;1;Rede Estadual;5;599;SALMOURAO;9º Ano EF;1;MANHÃ;2;MATEMÁTICA;246,7
1;1;Rede Estadual;5;599;SALMOURAO;9º Ano EF;1;MANHÃ;3;CIÊNCIAS;255,5
1;1;Rede Estadual;5;599;SALMOURAO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;236,2
1;1;Rede Estadual;5;599;SALMOURAO;9º Ano EF;9;GERAL;2;MATEMÁTICA;246,7
1;1;Rede Estadual;5;599;SALMOURAO;9º Ano EF;9;GERAL;3;CIÊNCIAS;255,5
1;1;Rede Estadual;5;599;SALMOURAO;EM-3ª série;2;TARDE;1;LÍNGUA PORTUGUESA;238,6
1;1;Rede Estadual;5;599;SALMOURAO;EM-3ª série;2;TARDE;2;MATEMÁTICA;250,9
1;1;Rede Estadual;5;599;SALMOURAO;EM-3ª série;2;TARDE;3;CIÊNCIAS;252,3
1;1;Rede Estadual;5;599;SALMOURAO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;238,6
1;1;Rede Estadual;5;599;SALMOURAO;EM-3ª série;9;GERAL;2;MATEMÁTICA;250,9
1;1;Rede Estadual;5;599;SALMOURAO;EM-3ª série;9;GERAL;3;CIÊNCIAS;252,3
1;1;Rede Estadual;7;600;SALTO;2º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;152,3
1;1;Rede Estadual;7;600;SALTO;2º Ano EF;1;MANHÃ;2;MATEMÁTICA;151,2
1;1;Rede Estadual;7;600;SALTO;2º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;168,3
1;1;Rede Estadual;7;600;SALTO;2º Ano EF;2;TARDE;2;MATEMÁTICA;181,7
1;1;Rede Estadual;7;600;SALTO;2º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;165,8
1;1;Rede Estadual;7;600;SALTO;2º Ano EF;9;GERAL;2;MATEMÁTICA;177,1
1;1;Rede Estadual;7;600;SALTO;5º Ano EF;1;MANHÃ;1;LÍNGUA PORTUGUESA;204,9
1;1;Rede Estadual;7;600;SALTO;5º Ano EF;1;MANHÃ;2;MATEMÁTICA;223,6
1;1;Rede Estadual;7;600;SALTO;5º Ano EF;1;MANHÃ;3;CIÊNCIAS;229,2
1;1;Rede Estadual;7;600;SALTO;5º Ano EF;2;TARDE;1;LÍNGUA PORTUGUESA;199,9
