NO_MUNICIPIO;TP_DEPENDENCIA;QT_DOC_BAS;QT_MAT_BAS;QT_MAT_FUND_AI;QT_MAT_FUND_AF;QT_MAT_BAS_0_3;QT_MAT_BAS_4_5;QT_MAT_BAS_6_10;QT_MAT_BAS_11_14;QT_MAT_BAS_15_17;QT_MAT_BAS_18_MAIS;IN_BIBLIOTECA;IN_LABORATORIO_INFORMATICA;IN_INTERNET;IN_QUADRA_ESPORTES;IN_REFEITORIO;ANO
Conchal;2;38.0;580.0;0.0;298.0;0.0;0.0;9.0;284.0;278.0;9.0;0.0;0.0;1.0;1.0;0.0;2022
Conchas;2;40.0;927.0;0.0;149.0;0.0;0.0;6.0;141.0;701.0;79.0;0.0;1.0;1.0;1.0;0.0;2022
Conchas;2;;;;;;;;;;;;;;;;2022
Cordeirópolis;2;13.0;198.0;0.0;0.0;0.0;0.0;0.0;0.0;193.0;5.0;0.0;1.0;1.0;1.0;1.0;2022
Cordeirópolis;2;54.0;1272.0;0.0;741.0;0.0;0.0;6.0;636.0;501.0;129.0;0.0;1.0;1.0;1.0;0.0;2022
Cordeirópolis;2;34.0;854.0;0.0;468.0;0.0;0.0;5.0;426.0;395.0;28.0;0.0;1.0;1.0;1.0;1.0;2022
Coroados;2;31.0;385.0;0.0;219.0;0.0;0.0;1.0;215.0;164.0;5.0;0.0;1.0;1.0;1.0;1.0;2022
Coronel Macedo;2;31.0;369.0;0.0;226.0;0.0;0.0;5.0;217.0;141.0;6.0;0.0;1.0;1.0;1.0;1.0;2022
Corumbataí;2;13.0;137.0;0.0;0.0;0.0;0.0;0.0;0.0;128.0;9.0;0.0;1.0;1.0;1.0;1.0;2022
Cosmópolis;2;23.0;351.0;0.0;0.0;0.0;0.0;0.0;8.0;320.0;23.0;0.0;1.0;1.0;1.0;0.0;2022
Cosmópolis;2;30.0;661.0;0.0;49.0;0.0;0.0;0.0;35.0;570.0;56.0;0.0;1.0;1.0;1.0;0.0;2022
Cosmópolis;2;50.0;773.0;0.0;319.0;0.0;0.0;3.0;275.0;314.0;181.0;0.0;1.0;1.0;1.0;1.0;2022
Cosmópolis;2;15.0;177.0;0.0;0.0;0.0;0.0;0.0;5.0;154.0;18.0;0.0;1.0;1.0;1.0;1.0;2022
Cosmópolis;2;14.0;218.0;0.0;0.0;0.0;0.0;0.0;3.0;202.0;13.0;0.0;1.0;1.0;1.0;1.0;2022
Cosmorama;2;26.0;353.0;0.0;154.0;0.0;0.0;2.0;127.0;206.0;18.0;0.0;0.0;1.0;1.0;0.0;2022
Cotia;2;20.0;369.0;0.0;0.0;0.0;0.0;0.0;5.0;353.0;11.0;0.0;1.0;1.0;1.0;1.0;2022
Cotia;2;12.0;246.0;0.0;246.0;0.0;0.0;5.0;230.0;11.0;0.0;0.0;0.0;1.0;1.0;1.0;2022
Cotia;2;40.0;418.0;0.0;234.0;0.0;0.0;2.0;225.0;180.0;11.0;0.0;1.0;1.0;1.0;0.0;2022
Cotia;2;31.0;458.0;0.0;215.0;0.0;0.0;1.0;199.0;249.0;9.0;0.0;1.0;1.0;1.0;1.0;2022
Cotia;2;40.0;722.0;116.0;314.0;0.0;0.0;113.0;291.0;285.0;33.0;0.0;1.0;1.0;1.0;1.0;2022
Cotia;2;70.0;1277.0;0.0;412.0;0.0;0.0;7.0;390.0;636.0;244.0;0.0;1.0;1.0;1.0;1.0;2022
Cotia;2;58.0;1463.0;0.0;608.0;0.0;0.0;12.0;583.0;809.0;59.0;0.0;1.0;1.0;1.0;0.0;2022
Cotia;2;24.0;404.0;0.0;186.0;0.0;0.0;3.0;167.0;220.0;14.0;0.0;1.0;1.0;1.0;1.0;2022
Cotia;2;72.0;1510.0;0.0;700.0;0.0;0.0;9.0;599.0;803.0;99.0;0.0;1.0;1.0;1.0;0.0;2022
Cotia;2;105.0;2446.0;0.0;987.0;0.0;0.0;17.0;912.0;1323.0;194.0;1.0;1.0;1.0;1.0;1.0;2022
Cotia;2;48.0;998.0;0.0;574.0;0.0;0.0;0.0;499.0;472.0;27.0;0.0;0.0;1.0;1.0;0.0;2022
Cotia;2;34.0;430.0;0.0;221.0;0.0;0.0;1.0;198.0;214.0;17.0;0.0;1.0;1.0;1.0;0.0;2022
Cotia;2;28.0;486.0;0.0;0.0;0.0;0.0;0.0;9.0;455.0;22.0;0.0;1.0;1.0;1.0;0.0;2022
Cotia;2;;;;;;;;;;;;;;;;2022
Cotia;2;30.0;599.0;0.0;412.0;0.0;0.0;8.0;392.0;187.0;12.0;0.0;0.0;1.0;1.0;0.0;2022
Cotia;2;26.0;450.0;0.0;450.0;0.0;0.0;8.0;422.0;20.0;0.0;0.0;0.0;1.0;1.0;0.0;2022
Cotia;2;41.0;912.0;0.0;519.0;0.0;0.0;11.0;480.0;383.0;38.0;0.0;1.0;1.0;1.0;1.0;2022
Cotia;2;17.0;246.0;0.0;246.0;0.0;0.0;3.0;230.0;13.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
Cotia;2;37.0;685.0;0.0;381.0;0.0;0.0;3.0;367.0;279.0;36.0;0.0;0.0;1.0;1.0;0.0;2022
Cotia;2;26.0;496.0;0.0;496.0;0.0;0.0;14.0;446.0;36.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
Cotia;2;57.0;1407.0;0.0;482.0;0.0;0.0;4.0;433.0;771.0;199.0;0.0;1.0;1.0;0.0;0.0;2022
Cotia;2;60.0;1241.0;0.0;699.0;0.0;0.0;9.0;608.0;541.0;83.0;0.0;1.0;1.0;1.0;1.0;2022
Cotia;2;37.0;603.0;0.0;0.0;0.0;0.0;0.0;8.0;467.0;128.0;1.0;1.0;1.0;0.0;0.0;2022
Cotia;2;34.0;597.0;0.0;437.0;0.0;0.0;7.0;390.0;183.0;17.0;0.0;0.0;1.0;1.0;1.0;2022
Cotia;2;82.0;2025.0;0.0;872.0;0.0;0.0;19.0;809.0;960.0;237.0;0.0;1.0;1.0;1.0;1.0;2022
Cotia;2;37.0;741.0;0.0;444.0;0.0;0.0;5.0;392.0;313.0;31.0;0.0;0.0;1.0;1.0;0.0;2022
Cotia;2;23.0;446.0;0.0;446.0;0.0;0.0;10.0;403.0;33.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
Cotia;2;29.0;410.0;0.0;410.0;0.0;0.0;8.0;373.0;29.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
Cotia;2;22.0;435.0;0.0;241.0;0.0;0.0;1.0;232.0;190.0;12.0;0.0;1.0;1.0;1.0;0.0;2022
Cotia;2;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;2022
Cravinhos;2;39.0;641.0;0.0;355.0;0.0;0.0;0.0;310.0;311.0;20.0;0.0;1.0;1.0;1.0;0.0;2022
Cravinhos;2;50.0;1028.0;0.0;284.0;0.0;0.0;0.0;218.0;474.0;336.0;0.0;1.0;1.0;1.0;0.0;2022
Cravinhos;2;18.0;350.0;0.0;215.0;0.0;0.0;1.0;193.0;152.0;4.0;0.0;1.0;1.0;1.0;1.0;2022
Cravinhos;2;50.0;816.0;0.0;297.0;0.0;0.0;0.0;249.0;304.0;263.0;0.0;1.0;1.0;1.0;1.0;2022
Cravinhos;2;;;;;;;;;;;;;;;;2022
Cristais Paulista;2;;;;;;;;;;;0.0;1.0;1.0;1.0;0.0;2022
Cristais Paulista;2;25.0;394.0;0.0;0.0;0.0;0.0;0.0;1.0;369.0;24.0;1.0;1.0;1.0;1.0;1.0;2022
Cruzália;2;16.0;146.0;0.0;102.0;0.0;0.0;2.0;97.0;44.0;3.0;0.0;0.0;1.0;1.0;1.0;2022
Cruzeiro;2;18.0;240.0;0.0;143.0;0.0;0.0;5.0;130.0;97.0;8.0;0.0;1.0;1.0;1.0;1.0;2022
Cruzeiro;2;15.0;176.0;0.0;38.0;0.0;0.0;1.0;39.0;125.0;11.0;0.0;1.0;1.0;1.0;1.0;2022
Cruzeiro;2;16.0;202.0;0.0;0.0;0.0;0.0;0.0;8.0;178.0;16.0;0.0;1.0;1.0;1.0;1.0;2022
Cruzeiro;2;56.0;705.0;0.0;213.0;0.0;0.0;3.0;205.0;322.0;175.0;0.0;1.0;1.0;1.0;0.0;2022
Cruzeiro;2;33.0;468.0;0.0;255.0;0.0;0.0;3.0;240.0;217.0;8.0;0.0;1.0;1.0;1.0;1.0;2022
Cruzeiro;2;77.0;1267.0;0.0;0.0;0.0;0.0;0.0;32.0;763.0;472.0;1.0;1.0;1.0;1.0;0.0;2022
Cruzeiro;2;;;;;;;;;;;;;;;;2022
Cruzeiro;2;57.0;466.0;0.0;54.0;0.0;0.0;0.0;54.0;228.0;184.0;0.0;1.0;1.0;0.0;0.0;2022
Cruzeiro;2;;;;;;;;;;;;;;;;2022
Cruzeiro;2;;;;;;;;;;;;;;;;2022
Cruzeiro;2;29.0;311.0;0.0;193.0;0.0;0.0;3.0;175.0;127.0;6.0;0.0;1.0;1.0;1.0;1.0;2022
Cruzeiro;2;;;;;;;;;;;;;;;;2022
Cruzeiro;2;;;;;;;;;;;;;;;;2022
Cruzeiro;2;30.0;480.0;0.0;289.0;0.0;0.0;8.0;265.0;191.0;16.0;0.0;1.0;1.0;1.0;0.0;2022
Cruzeiro;2;;;;;;;;;;;0.0;1.0;1.0;1.0;0.0;2022
Cubatão;2;78.0;1619.0;0.0;434.0;0.0;0.0;2.0;392.0;1030.0;195.0;0.0;1.0;1.0;1.0;1.0;2022
Cubatão;2;14.0;137.0;0.0;0.0;0.0;0.0;0.0;0.0;134.0;3.0;0.0;1.0;1.0;1.0;1.0;2022
Cubatão;2;;;;;;;;;;;;;;;;2022
Cubatão;2;12.0;174.0;0.0;174.0;0.0;0.0;0.0;165.0;9.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
Cubatão;2;40.0;649.0;216.0;433.0;0.0;0.0;205.0;414.0;30.0;0.0;1.0;0.0;1.0;0.0;1.0;2022
Cubatão;2;29.0;295.0;0.0;189.0;0.0;0.0;1.0;171.0;112.0;11.0;0.0;1.0;1.0;1.0;0.0;2022
Cubatão;2;57.0;1564.0;0.0;69.0;0.0;0.0;0.0;47.0;1136.0;381.0;0.0;1.0;1.0;1.0;1.0;2022
Cubatão;2;26.0;285.0;98.0;113.0;0.0;0.0;92.0;100.0;84.0;9.0;0.0;1.0;1.0;0.0;1.0;2022
Cubatão;2;60.0;976.0;0.0;0.0;0.0;0.0;0.0;3.0;886.0;87.0;0.0;1.0;1.0;1.0;1.0;2022
Cubatão;2;;;;;;;;;;;;;;;;2022
Cubatão;2;46.0;692.0;0.0;0.0;0.0;0.0;0.0;1.0;390.0;301.0;0.0;1.0;1.0;0.0;0.0;2022
Cubatão;2;;;;;;;;;;;;;;;;2022
Cubatão;2;29.0;483.0;483.0;0.0;0.0;0.0;462.0;21.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
Cubatão;2;37.0;570.0;363.0;207.0;0.0;0.0;339.0;215.0;16.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
Cubatão;2;70.0;1137.0;0.0;450.0;0.0;0.0;0.0;396.0;571.0;170.0;0.0;1.0;1.0;1.0;1.0;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;51.0;813.0;0.0;375.0;0.0;0.0;28.0;334.0;374.0;77.0;0.0;1.0;1.0;1.0;1.0;2022
Cunha;2;22.0;286.0;0.0;168.0;0.0;0.0;3.0;161.0;110.0;12.0;0.0;0.0;1.0;1.0;1.0;2022
Cunha;2;18.0;312.0;0.0;312.0;0.0;0.0;16.0;266.0;29.0;1.0;0.0;0.0;1.0;1.0;1.0;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;0.0;1.0;1.0;1.0;1.0;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;;;;;;;;;;;;;;;;2022
Cunha;2;15.0;87.0;0.0;48.0;0.0;0.0;2.0;43.0;36.0;6.0;0.0;0.0;1.0;1.0;1.0;2022
Cunha;2;11.0;85.0;0.0;50.0;0.0;0.0;4.0;45.0;34.0;2.0;0.0;0.0;1.0;1.0;0.0;2022
Cunha;2;7.0;25.0;0.0;25.0;0.0;0.0;2.0;17.0;6.0;0.0;0.0;1.0;1.0;0.0;1.0;2022
Descalvado;2;34.0;542.0;0.0;0.0;0.0;0.0;0.0;1.0;484.0;57.0;0.0;1.0;1.0;1.0;0.0;2022
Descalvado;2;17.0;434.0;0.0;0.0;0.0;0.0;0.0;1.0;394.0;39.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;47.0;1074.0;775.0;0.0;0.0;9.0;755.0;11.0;0.0;299.0;0.0;1.0;1.0;1.0;0.0;2022
Diadema;2;40.0;705.0;0.0;431.0;0.0;0.0;6.0;392.0;287.0;20.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;;;;;;;;;;;;;;;;2022
Diadema;2;57.0;1077.0;864.0;0.0;0.0;8.0;844.0;12.0;0.0;213.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;60.0;1147.0;0.0;598.0;0.0;0.0;17.0;545.0;564.0;21.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;92.0;2024.0;0.0;1098.0;0.0;0.0;20.0;1006.0;931.0;67.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;52.0;1132.0;0.0;671.0;0.0;0.0;4.0;619.0;495.0;14.0;0.0;0.0;1.0;1.0;1.0;2022
Diadema;2;51.0;1006.0;351.0;378.0;0.0;0.0;343.0;355.0;277.0;31.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;15.0;315.0;315.0;0.0;0.0;1.0;310.0;4.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
Diadema;2;26.0;543.0;543.0;0.0;0.0;4.0;536.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2022
Diadema;2;25.0;417.0;417.0;0.0;0.0;4.0;406.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2022
Diadema;2;33.0;533.0;0.0;385.0;0.0;0.0;2.0;367.0;158.0;6.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;52.0;924.0;0.0;613.0;0.0;0.0;4.0;561.0;335.0;24.0;1.0;1.0;1.0;1.0;1.0;2022
Diadema;2;23.0;434.0;434.0;0.0;0.0;6.0;423.0;5.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
Diadema;2;24.0;464.0;464.0;0.0;0.0;1.0;452.0;11.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2022
Diadema;2;;;;;;;;;;;;;;;;2022
Diadema;2;33.0;540.0;0.0;0.0;0.0;0.0;0.0;0.0;497.0;43.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;38.0;707.0;0.0;412.0;0.0;0.0;8.0;375.0;310.0;14.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;27.0;453.0;453.0;0.0;0.0;0.0;447.0;6.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;56.0;1328.0;0.0;759.0;0.0;0.0;13.0;696.0;574.0;45.0;0.0;1.0;1.0;0.0;1.0;2022
Diadema;2;66.0;1470.0;0.0;904.0;0.0;0.0;19.0;807.0;617.0;27.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;43.0;579.0;0.0;322.0;0.0;0.0;6.0;294.0;257.0;22.0;0.0;1.0;1.0;0.0;1.0;2022
Diadema;2;46.0;1090.0;0.0;592.0;0.0;0.0;9.0;537.0;511.0;33.0;0.0;0.0;1.0;1.0;0.0;2022
Diadema;2;52.0;1113.0;0.0;611.0;0.0;0.0;7.0;582.0;479.0;45.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;;;;;;;;;;;;;;;;2022
Diadema;2;;;;;;;;;;;;;;;;2022
Diadema;2;41.0;784.0;0.0;514.0;0.0;0.0;14.0;453.0;292.0;25.0;0.0;1.0;1.0;1.0;0.0;2022
Diadema;2;23.0;385.0;385.0;0.0;0.0;0.0;373.0;11.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2022
Diadema;2;55.0;1053.0;660.0;0.0;0.0;4.0;645.0;11.0;0.0;393.0;0.0;1.0;1.0;1.0;0.0;2022
Diadema;2;26.0;567.0;567.0;0.0;0.0;0.0;557.0;10.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
Diadema;2;29.0;460.0;0.0;346.0;0.0;0.0;1.0;326.0;130.0;3.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;26.0;383.0;0.0;257.0;0.0;0.0;0.0;233.0;144.0;6.0;0.0;0.0;1.0;1.0;1.0;2022
Diadema;2;42.0;763.0;583.0;0.0;0.0;4.0;566.0;13.0;0.0;180.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;;;;;;;;;;;;;;;;2022
Diadema;2;63.0;1165.0;141.0;656.0;0.0;0.0;139.0;620.0;377.0;29.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;59.0;1103.0;0.0;558.0;0.0;0.0;8.0;513.0;539.0;43.0;1.0;1.0;1.0;1.0;1.0;2022
Diadema;2;18.0;312.0;312.0;0.0;0.0;4.0;307.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2022
Diadema;2;;;;;;;;;;;;;;;;2022
Diadema;2;81.0;1942.0;0.0;1018.0;0.0;0.0;10.0;974.0;902.0;56.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;77.0;1561.0;462.0;612.0;0.0;8.0;452.0;585.0;437.0;79.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;70.0;1075.0;0.0;0.0;0.0;0.0;0.0;1.0;536.0;538.0;1.0;1.0;1.0;0.0;0.0;2022
Diadema;2;3.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;1.0;0.0;0.0;2022
Diadema;2;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;2022
Diadema;2;5.0;33.0;0.0;13.0;0.0;0.0;0.0;0.0;27.0;6.0;0.0;0.0;1.0;0.0;0.0;2022
Diadema;2;36.0;743.0;743.0;0.0;0.0;3.0;730.0;10.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
Diadema;2;;;;;;;;;;;;;;;;2022
Diadema;2;32.0;516.0;0.0;385.0;0.0;0.0;8.0;348.0;150.0;10.0;0.0;1.0;1.0;1.0;0.0;2022
Diadema;2;37.0;722.0;722.0;0.0;0.0;10.0;696.0;15.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;65.0;1550.0;0.0;850.0;0.0;0.0;18.0;763.0;703.0;66.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;43.0;768.0;0.0;529.0;0.0;0.0;0.0;488.0;273.0;7.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;27.0;490.0;490.0;0.0;0.0;7.0;477.0;6.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
Diadema;2;33.0;592.0;0.0;304.0;0.0;0.0;7.0;277.0;295.0;13.0;0.0;1.0;1.0;1.0;0.0;2022
Diadema;2;58.0;1091.0;0.0;606.0;0.0;0.0;11.0;563.0;496.0;21.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;21.0;309.0;129.0;180.0;0.0;0.0;133.0;165.0;11.0;0.0;0.0;0.0;1.0;1.0;0.0;2022
Diadema;2;20.0;441.0;441.0;0.0;0.0;0.0;436.0;5.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2022
Diadema;2;17.0;277.0;277.0;0.0;0.0;0.0;272.0;5.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2022
Diadema;2;46.0;1020.0;602.0;0.0;0.0;6.0;585.0;11.0;0.0;418.0;0.0;0.0;1.0;0.0;0.0;2022
Diadema;2;47.0;903.0;0.0;314.0;0.0;0.0;6.0;294.0;577.0;26.0;0.0;1.0;1.0;1.0;0.0;2022
Diadema;2;16.0;343.0;343.0;0.0;0.0;0.0;331.0;12.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2022
Diadema;2;52.0;1022.0;0.0;623.0;0.0;0.0;14.0;567.0;427.0;14.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;37.0;578.0;0.0;578.0;0.0;0.0;7.0;547.0;24.0;0.0;0.0;1.0;1.0;1.0;0.0;2022
Diadema;2;16.0;179.0;0.0;128.0;0.0;0.0;4.0;119.0;53.0;3.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;79.0;1931.0;0.0;1018.0;0.0;0.0;9.0;942.0;907.0;73.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;;;;;;;;;;;;;;;;2022
Diadema;2;85.0;1708.0;0.0;850.0;0.0;0.0;12.0;801.0;847.0;48.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;38.0;836.0;0.0;326.0;0.0;0.0;8.0;291.0;480.0;57.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;;;;;;;;;;;;;;;;2022
Diadema;2;55.0;1337.0;0.0;803.0;0.0;0.0;17.0;726.0;573.0;21.0;0.0;1.0;1.0;1.0;1.0;2022
Diadema;2;46.0;980.0;0.0;519.0;0.0;0.0;7.0;488.0;471.0;14.0;0.0;1.0;1.0;1.0;0.0;2022
Diadema;2;31.0;483.0;0.0;322.0;0.0;0.0;11.0;278.0;189.0;5.0;0.0;1.0;1.0;1.0;1.0;2022
Dirce Reis;2;24.0;201.0;80.0;82.0;0.0;0.0;79.0;75.0;47.0;0.0;0.0;0.0;1.0;1.0;0.0;2022
Divinolândia;2;26.0;507.0;0.0;123.0;0.0;0.0;2.0;125.0;361.0;19.0;0.0;1.0;1.0;1.0;0.0;2022
Dobrada;2;57.0;939.0;0.0;499.0;0.0;0.0;6.0;487.0;306.0;140.0;0.0;1.0;1.0;1.0;0.0;2022
Dobrada;2;16.0;263.0;263.0;0.0;0.0;0.0;262.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;2022
Dobrada;2;12.0;205.0;205.0;0.0;0.0;0.0;202.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2022
Dois Córregos;2;52.0;802.0;0.0;386.0;0.0;0.0;6.0;348.0;420.0;28.0;0.0;1.0;1.0;1.0;1.0;2022
Dois Córregos;2;;;;;;;;;;;0.0;0.0;1.0;0.0;0.0;2022
Dois Córregos;2;48.0;834.0;0.0;361.0;0.0;0.0;3.0;337.0;412.0;82.0;0.0;1.0;1.0;1.0;1.0;2022
Dolcinópolis;2;16.0;152.0;0.0;99.0;0.0;0.0;0.0;94.0;54.0;4.0;0.0;1.0;1.0;1.0;0.0;2022
Dourado;2;14.0;210.0;0.0;0.0;0.0;0.0;0.0;4.0;203.0;3.0;0.0;1.0;1.0;1.0;0.0;2022
Dracena;2;48.0;645.0;0.0;0.0;0.0;0.0;0.0;2.0;381.0;262.0;0.0;1.0;1.0;1.0;1.0;2022
Dracena;2;67.0;779.0;0.0;428.0;0.0;0.0;8.0;393.0;356.0;22.0;0.0;1.0;1.0;1.0;0.0;2022
Dracena;2;35.0;743.0;0.0;421.0;0.0;0.0;5.0;405.0;327.0;6.0;0.0;1.0;1.0;1.0;1.0;2022
Dracena;2;53.0;783.0;0.0;391.0;0.0;0.0;4.0;365.0;309.0;105.0;0.0;1.0;1.0;1.0;1.0;2022
Dracena;2;4.0;78.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.0;0.0;0.0;0.0;0.0;0.0;2022
Dracena;2;;;;;;;;;;;0.0;1.0;1.0;0.0;0.0;2022
Dracena;2;26.0;340.0;0.0;245.0;0.0;0.0;6.0;221.0;103.0;10.0;0.0;1.0;1.0;1.0;0.0;2022
Duartina;2;45.0;824.0;0.0;470.0;0.0;0.0;12.0;450.0;336.0;26.0;0.0;1.0;1.0;1.0;0.0;2022
Dumont;2;29.0;401.0;0.0;0.0;0.0;0.0;0.0;1.0;347.0;53.0;0.0;1.0;1.0;1.0;0.0;2022
Dumont;2;;;;;;;;;;;0.0;1.0;1.0;0.0;0.0;2022
Echaporã;2;27.0;567.0;0.0;301.0;0.0;0.0;0.0;269.0;277.0;21.0;1.0;1.0;1.0;1.0;0.0;2022
Eldorado;2;36.0;525.0;0.0;525.0;0.0;0.0;4.0;483.0;38.0;0.0;0.0;1.0;1.0;1.0;1.0;2022
Eldorado;2;29.0;417.0;0.0;0.0;0.0;0.0;0.0;6.0;322.0;89.0;0.0;1.0;1.0;1.0;0.0;2022
Eldorado;2;16.0;142.0;0.0;76.0;0.0;0.0;2.0;65.0;71.0;4.0;0.0;1.0;1.0;1.0;0.0;2022
Eldorado;2;8.0;36.0;8.0;12.0;0.0;3.0;8.0;7.0;8.0;10.0;0.0;0.0;0.0;0.0;0.0;2022
Eldorado;2;14.0;109.0;0.0;74.0;0.0;0.0;0.0;69.0;38.0;2.0;0.0;1.0;1.0;1.0;0.0;2022
Eldorado;2;16.0;51.0;0.0;51.0;0.0;0.0;0.0;48.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;2022
Eldorado;2;14.0;164.0;0.0;113.0;0.0;0.0;1.0;89.0;62.0;12.0;0.0;1.0;1.0;1.0;1.0;2022
Elias Fausto;2;28.0;543.0;0.0;0.0;0.0;0.0;0.0;1.0;503.0;39.0;0.0;1.0;1.0;1.0;1.0;2022
Elias Fausto;2;16.0;194.0;0.0;0.0;0.0;0.0;0.0;5.0;180.0;9.0;0.0;1.0;1.0;1.0;0.0;2022
Elias Fausto;2;;;;;;;;;;;;;;;;2022
