NO_MUNICIPIO,TP_DEPENDENCIA,QT_DOC_BAS,QT_MAT_BAS,QT_MAT_FUND_AI,QT_MAT_FUND_AF,QT_MAT_BAS_0_3,QT_MAT_BAS_4_5,QT_MAT_BAS_6_10,QT_MAT_BAS_11_14,QT_MAT_BAS_15_17,QT_MAT_BAS_18_MAIS,IN_BIBLIOTECA,IN_LABORATORIO_INFORMATICA,IN_INTERNET,IN_QUADRA_ESPORTES,IN_REFEITORIO,ANO
Riolândia,2,8.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,2024
Rosana,2,22.0,299.0,0.0,113.0,0.0,0.0,1.0,110.0,150.0,38.0,0.0,1.0,1.0,1.0,1.0,2024
Rosana,2,10.0,86.0,86.0,0.0,0.0,0.0,80.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Rosana,2,42.0,642.0,116.0,368.0,0.0,0.0,111.0,349.0,146.0,36.0,0.0,1.0,1.0,1.0,0.0,2024
Rosana,2,14.0,181.0,0.0,0.0,0.0,0.0,0.0,3.0,167.0,11.0,0.0,1.0,1.0,1.0,1.0,2024
Rosana,2,,,,,,,,,,,,,,,,2024
Rosana,2,,,,,,,,,,,,,,,,2024
Rosana,2,,,,,,,,,,,,,,,,2024
Rosana,2,21.0,162.0,33.0,75.0,0.0,0.0,34.0,69.0,57.0,2.0,0.0,1.0,1.0,1.0,1.0,2024
Rosana,2,18.0,152.0,0.0,117.0,0.0,0.0,1.0,111.0,38.0,2.0,0.0,1.0,1.0,1.0,0.0,2024
Rosana,2,22.0,111.0,34.0,57.0,0.0,0.0,30.0,57.0,23.0,1.0,0.0,1.0,1.0,1.0,1.0,2024
Roseira,2,,,,,,,,,,,,,,,,2024
Roseira,2,29.0,446.0,0.0,0.0,0.0,0.0,0.0,12.0,318.0,116.0,0.0,1.0,1.0,1.0,1.0,2024
Roseira,2,,,,,,,,,,,,,,,,2024
Rubiácea,2,27.0,256.0,0.0,137.0,0.0,0.0,0.0,129.0,99.0,28.0,0.0,1.0,1.0,1.0,0.0,2024
Rubinéia,2,18.0,297.0,0.0,196.0,0.0,0.0,2.0,184.0,107.0,4.0,0.0,1.0,1.0,1.0,0.0,2024
Sabino,2,24.0,457.0,0.0,264.0,0.0,0.0,3.0,242.0,140.0,72.0,0.0,1.0,1.0,1.0,0.0,2024
Sagres,2,25.0,192.0,0.0,118.0,0.0,0.0,3.0,110.0,69.0,10.0,0.0,1.0,1.0,1.0,0.0,2024
Sales,2,26.0,558.0,0.0,313.0,0.0,0.0,3.0,304.0,224.0,27.0,0.0,1.0,1.0,1.0,1.0,2024
Sales Oliveira,2,25.0,571.0,0.0,359.0,0.0,0.0,9.0,338.0,211.0,13.0,0.0,1.0,1.0,1.0,1.0,2024
Salesópolis,2,49.0,866.0,0.0,382.0,0.0,0.0,2.0,348.0,480.0,36.0,0.0,1.0,1.0,1.0,1.0,2024
Salesópolis,2,16.0,310.0,0.0,310.0,0.0,0.0,10.0,285.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,2024
Salesópolis,2,26.0,517.0,0.0,318.0,0.0,0.0,3.0,293.0,213.0,8.0,0.0,0.0,1.0,1.0,1.0,2024
Salmourão,2,24.0,373.0,0.0,217.0,0.0,0.0,3.0,207.0,138.0,25.0,0.0,1.0,1.0,1.0,0.0,2024
Saltinho,2,31.0,629.0,0.0,420.0,0.0,0.0,1.0,388.0,231.0,9.0,0.0,0.0,1.0,1.0,0.0,2024
Salto,2,22.0,451.0,0.0,393.0,0.0,0.0,2.0,386.0,63.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Salto,2,60.0,1816.0,0.0,650.0,0.0,0.0,2.0,599.0,972.0,243.0,0.0,1.0,1.0,1.0,1.0,2024
Salto,2,22.0,455.0,455.0,0.0,0.0,0.0,449.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2024
Salto,2,22.0,471.0,0.0,302.0,0.0,0.0,2.0,293.0,166.0,10.0,0.0,0.0,1.0,1.0,0.0,2024
Salto,2,37.0,920.0,0.0,418.0,0.0,0.0,2.0,394.0,480.0,44.0,0.0,1.0,1.0,1.0,0.0,2024
Salto,2,21.0,360.0,360.0,0.0,0.0,0.0,343.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Salto,2,25.0,399.0,0.0,266.0,0.0,0.0,1.0,255.0,137.0,6.0,0.0,1.0,1.0,1.0,1.0,2024
Salto,2,41.0,896.0,0.0,605.0,0.0,0.0,0.0,561.0,316.0,19.0,0.0,0.0,1.0,1.0,0.0,2024
Salto,2,40.0,1178.0,0.0,546.0,0.0,0.0,0.0,513.0,590.0,75.0,0.0,1.0,1.0,1.0,0.0,2024
Salto,2,,,,,,,,,,,,,,,,2024
Salto,2,26.0,589.0,589.0,0.0,0.0,0.0,575.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Salto,2,20.0,424.0,424.0,0.0,0.0,0.0,407.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Salto,2,38.0,995.0,0.0,411.0,0.0,0.0,0.0,383.0,522.0,90.0,0.0,0.0,1.0,1.0,0.0,2024
Salto,2,16.0,344.0,344.0,0.0,0.0,0.0,336.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Salto,2,35.0,953.0,0.0,397.0,0.0,0.0,2.0,378.0,531.0,42.0,0.0,1.0,1.0,1.0,0.0,2024
Salto,2,,,,,,,,,,,,,,,,2024
Salto,2,60.0,1624.0,0.0,807.0,0.0,0.0,2.0,745.0,803.0,74.0,0.0,1.0,1.0,1.0,0.0,2024
Salto,2,52.0,1261.0,626.0,453.0,0.0,0.0,597.0,450.0,209.0,5.0,0.0,1.0,1.0,1.0,1.0,2024
Salto de Pirapora,2,37.0,899.0,0.0,302.0,0.0,0.0,1.0,286.0,500.0,112.0,0.0,1.0,1.0,1.0,1.0,2024
Salto de Pirapora,2,14.0,226.0,0.0,226.0,0.0,0.0,3.0,209.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Salto de Pirapora,2,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,2024
Salto de Pirapora,2,21.0,361.0,0.0,266.0,0.0,0.0,3.0,240.0,114.0,4.0,0.0,0.0,1.0,1.0,1.0,2024
Salto de Pirapora,2,14.0,269.0,0.0,269.0,0.0,0.0,0.0,261.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Salto de Pirapora,2,48.0,1014.0,0.0,500.0,0.0,0.0,1.0,471.0,513.0,29.0,0.0,1.0,1.0,1.0,1.0,2024
Salto de Pirapora,2,8.0,71.0,71.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2024
Salto de Pirapora,2,8.0,130.0,130.0,0.0,0.0,0.0,120.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Salto de Pirapora,2,27.0,456.0,0.0,187.0,0.0,0.0,0.0,159.0,284.0,13.0,0.0,1.0,1.0,1.0,1.0,2024
Salto Grande,2,43.0,623.0,0.0,388.0,0.0,0.0,5.0,370.0,190.0,58.0,0.0,1.0,1.0,1.0,0.0,2024
Sandovalina,2,19.0,220.0,0.0,0.0,0.0,0.0,0.0,5.0,173.0,42.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Adélia,2,25.0,483.0,0.0,174.0,0.0,0.0,7.0,167.0,290.0,19.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Albertina,2,22.0,422.0,0.0,279.0,0.0,0.0,3.0,257.0,155.0,7.0,0.0,0.0,1.0,1.0,1.0,2024
Santa Bárbara d'Oeste,2,20.0,342.0,0.0,224.0,0.0,0.0,4.0,215.0,122.0,1.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,17.0,269.0,269.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,31.0,504.0,0.0,415.0,0.0,0.0,8.0,400.0,33.0,63.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,20.0,395.0,0.0,395.0,0.0,0.0,3.0,380.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Bárbara d'Oeste,2,61.0,1251.0,0.0,167.0,0.0,0.0,3.0,171.0,964.0,113.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Bárbara d'Oeste,2,14.0,184.0,0.0,138.0,0.0,0.0,4.0,132.0,46.0,2.0,0.0,0.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,9.0,167.0,167.0,0.0,0.0,0.0,166.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,17.0,327.0,0.0,327.0,0.0,0.0,7.0,316.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Bárbara d'Oeste,2,27.0,649.0,0.0,0.0,0.0,0.0,0.0,11.0,631.0,7.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Bárbara d'Oeste,2,18.0,379.0,0.0,379.0,0.0,0.0,8.0,365.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Bárbara d'Oeste,2,23.0,513.0,0.0,410.0,0.0,0.0,8.0,391.0,111.0,3.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Bárbara d'Oeste,2,41.0,911.0,0.0,353.0,0.0,0.0,3.0,331.0,564.0,13.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,22.0,313.0,0.0,261.0,0.0,0.0,3.0,256.0,52.0,2.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,32.0,501.0,0.0,121.0,0.0,0.0,0.0,123.0,368.0,10.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,41.0,617.0,0.0,163.0,0.0,0.0,2.0,163.0,375.0,77.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,21.0,369.0,0.0,272.0,0.0,0.0,6.0,258.0,103.0,2.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,14.0,238.0,0.0,238.0,0.0,0.0,5.0,227.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,2024
Santa Bárbara d'Oeste,2,14.0,209.0,0.0,209.0,0.0,0.0,6.0,194.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,27.0,609.0,0.0,258.0,0.0,0.0,6.0,240.0,330.0,33.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Bárbara d'Oeste,2,22.0,354.0,354.0,0.0,0.0,0.0,351.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,34.0,559.0,0.0,282.0,0.0,0.0,6.0,272.0,256.0,25.0,0.0,0.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,32.0,413.0,0.0,121.0,0.0,0.0,4.0,120.0,280.0,9.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,30.0,513.0,239.0,274.0,0.0,0.0,241.0,267.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,12.0,123.0,0.0,123.0,0.0,0.0,2.0,119.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,47.0,829.0,0.0,298.0,0.0,0.0,5.0,280.0,518.0,26.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,17.0,247.0,0.0,247.0,0.0,0.0,7.0,234.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Bárbara d'Oeste,2,24.0,519.0,0.0,432.0,0.0,0.0,10.0,417.0,87.0,5.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Bárbara d'Oeste,2,11.0,155.0,0.0,132.0,0.0,0.0,3.0,124.0,28.0,0.0,0.0,0.0,1.0,1.0,0.0,2024
Santa Bárbara d'Oeste,2,18.0,277.0,277.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2024
Santa Bárbara d'Oeste,2,11.0,195.0,195.0,0.0,0.0,0.0,193.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Bárbara d'Oeste,2,,,,,,,,,,,,,,,,2024
Santa Bárbara d'Oeste,2,27.0,493.0,0.0,359.0,0.0,0.0,6.0,347.0,134.0,6.0,0.0,0.0,1.0,1.0,1.0,2024
Santa Bárbara d'Oeste,2,15.0,267.0,0.0,267.0,0.0,0.0,3.0,260.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Bárbara d'Oeste,2,18.0,357.0,0.0,232.0,0.0,0.0,8.0,225.0,124.0,0.0,0.0,0.0,1.0,1.0,1.0,2024
Santa Bárbara d'Oeste,2,28.0,345.0,0.0,165.0,0.0,0.0,5.0,153.0,178.0,9.0,0.0,0.0,1.0,1.0,1.0,2024
Santa Bárbara d'Oeste,2,69.0,1217.0,0.0,0.0,0.0,0.0,0.0,14.0,771.0,432.0,1.0,1.0,1.0,1.0,1.0,2024
Santa Branca,2,28.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,85.0,0.0,0.0,1.0,1.0,0.0,2024
Santa Clara d'Oeste,2,13.0,200.0,0.0,140.0,0.0,0.0,1.0,133.0,66.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Cruz da Conceição,2,23.0,331.0,0.0,164.0,0.0,0.0,0.0,152.0,158.0,21.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Cruz da Esperança,2,11.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,8.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Cruz das Palmeiras,2,23.0,477.0,0.0,477.0,0.0,0.0,0.0,447.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,2024
Santa Cruz das Palmeiras,2,23.0,345.0,0.0,109.0,0.0,0.0,0.0,107.0,208.0,30.0,0.0,0.0,1.0,1.0,0.0,2024
Santa Cruz das Palmeiras,2,31.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,134.0,1.0,1.0,1.0,1.0,0.0,2024
Santa Cruz das Palmeiras,2,36.0,635.0,0.0,343.0,0.0,0.0,0.0,312.0,288.0,35.0,0.0,0.0,1.0,1.0,0.0,2024
Santa Cruz das Palmeiras,2,36.0,679.0,0.0,338.0,0.0,0.0,1.0,311.0,316.0,51.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Cruz do Rio Pardo,2,39.0,700.0,0.0,0.0,0.0,0.0,0.0,3.0,568.0,129.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Cruz do Rio Pardo,2,37.0,752.0,230.0,522.0,0.0,0.0,238.0,480.0,34.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Cruz do Rio Pardo,2,18.0,369.0,0.0,259.0,0.0,0.0,1.0,248.0,117.0,3.0,0.0,0.0,1.0,1.0,1.0,2024
Santa Cruz do Rio Pardo,2,43.0,711.0,0.0,0.0,0.0,0.0,0.0,3.0,406.0,302.0,1.0,1.0,1.0,1.0,1.0,2024
Santa Cruz do Rio Pardo,2,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,2024
Santa Cruz do Rio Pardo,2,20.0,399.0,0.0,307.0,0.0,0.0,5.0,290.0,102.0,2.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Cruz do Rio Pardo,2,38.0,612.0,0.0,333.0,0.0,0.0,6.0,306.0,280.0,20.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Cruz do Rio Pardo,2,15.0,335.0,335.0,0.0,0.0,0.0,329.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Cruz do Rio Pardo,2,12.0,90.0,0.0,42.0,0.0,0.0,2.0,40.0,46.0,2.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Ernestina,2,30.0,473.0,0.0,255.0,0.0,0.0,1.0,257.0,195.0,20.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Fé do Sul,2,45.0,912.0,0.0,0.0,0.0,0.0,0.0,5.0,820.0,87.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Fé do Sul,2,22.0,388.0,0.0,0.0,0.0,0.0,0.0,6.0,321.0,61.0,1.0,1.0,1.0,1.0,1.0,2024
Santa Fé do Sul,2,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,2024
Santa Gertrudes,2,25.0,513.0,0.0,0.0,0.0,0.0,0.0,8.0,479.0,26.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Gertrudes,2,33.0,674.0,0.0,0.0,0.0,0.0,0.0,8.0,612.0,54.0,1.0,1.0,1.0,1.0,1.0,2024
Santa Isabel,2,9.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,585.0,0.0,0.0,1.0,0.0,0.0,2024
Santa Isabel,2,33.0,620.0,0.0,549.0,0.0,0.0,7.0,525.0,39.0,49.0,0.0,0.0,1.0,1.0,0.0,2024
Santa Isabel,2,31.0,555.0,0.0,430.0,0.0,0.0,6.0,407.0,140.0,2.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Isabel,2,43.0,893.0,0.0,260.0,0.0,0.0,3.0,249.0,595.0,46.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Isabel,2,35.0,646.0,0.0,311.0,0.0,0.0,3.0,292.0,337.0,14.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Isabel,2,19.0,334.0,0.0,215.0,0.0,0.0,3.0,202.0,119.0,10.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Isabel,2,25.0,406.0,0.0,191.0,0.0,0.0,3.0,178.0,211.0,14.0,0.0,0.0,1.0,1.0,0.0,2024
Santa Isabel,2,29.0,394.0,0.0,0.0,0.0,0.0,0.0,6.0,276.0,112.0,1.0,1.0,1.0,1.0,0.0,2024
Santa Isabel,2,19.0,351.0,0.0,234.0,0.0,0.0,1.0,223.0,122.0,5.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Isabel,2,18.0,281.0,0.0,190.0,0.0,0.0,0.0,176.0,100.0,5.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Isabel,2,25.0,508.0,0.0,258.0,0.0,0.0,6.0,230.0,262.0,10.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Lúcia,2,24.0,490.0,0.0,303.0,0.0,0.0,8.0,291.0,183.0,8.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Maria da Serra,2,17.0,271.0,0.0,201.0,0.0,0.0,10.0,180.0,80.0,1.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Maria da Serra,2,16.0,285.0,0.0,107.0,0.0,0.0,1.0,98.0,162.0,24.0,0.0,0.0,1.0,1.0,1.0,2024
Santa Mercedes,2,26.0,275.0,0.0,140.0,0.0,0.0,3.0,138.0,111.0,23.0,0.0,1.0,1.0,1.0,0.0,2024
Santana da Ponte Pensa,2,21.0,170.0,60.0,73.0,0.0,0.0,60.0,73.0,35.0,2.0,0.0,1.0,1.0,1.0,1.0,2024
Santana de Parnaíba,2,40.0,634.0,0.0,0.0,0.0,0.0,0.0,3.0,501.0,130.0,1.0,1.0,1.0,1.0,1.0,2024
Santana de Parnaíba,2,44.0,684.0,0.0,0.0,0.0,0.0,0.0,7.0,494.0,183.0,1.0,1.0,1.0,1.0,0.0,2024
Santa Rita d'Oeste,2,14.0,177.0,0.0,123.0,0.0,0.0,2.0,118.0,53.0,4.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Rita do Passa Quatro,2,25.0,393.0,0.0,278.0,0.0,0.0,4.0,257.0,121.0,11.0,0.0,0.0,1.0,1.0,1.0,2024
Santa Rita do Passa Quatro,2,18.0,195.0,0.0,0.0,0.0,0.0,0.0,1.0,112.0,82.0,1.0,1.0,1.0,1.0,1.0,2024
Santa Rita do Passa Quatro,2,29.0,690.0,0.0,221.0,0.0,0.0,7.0,211.0,392.0,80.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Rosa de Viterbo,2,14.0,210.0,0.0,210.0,0.0,0.0,4.0,195.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,2024
Santa Rosa de Viterbo,2,28.0,473.0,0.0,0.0,0.0,0.0,0.0,6.0,366.0,101.0,0.0,1.0,1.0,1.0,0.0,2024
Santa Rosa de Viterbo,2,27.0,550.0,0.0,550.0,0.0,0.0,9.0,513.0,27.0,1.0,0.0,1.0,1.0,1.0,1.0,2024
Santa Rosa de Viterbo,2,20.0,325.0,0.0,246.0,0.0,0.0,4.0,232.0,84.0,5.0,1.0,1.0,1.0,1.0,1.0,2024
Santa Rosa de Viterbo,2,20.0,398.0,0.0,0.0,0.0,0.0,0.0,9.0,323.0,66.0,1.0,1.0,1.0,0.0,1.0,2024
Santa Rosa de Viterbo,2,,,,,,,,,,,,,,,,2024
Santa Salete,2,31.0,383.0,110.0,120.0,0.0,0.0,113.0,113.0,134.0,23.0,0.0,1.0,1.0,1.0,1.0,2024
Santo Anastácio,2,,,,,,,,,,,,,,,,2024
Santo Anastácio,2,35.0,616.0,0.0,255.0,0.0,0.0,3.0,227.0,336.0,50.0,0.0,1.0,1.0,1.0,0.0,2024
Santo Anastácio,2,18.0,292.0,0.0,212.0,0.0,0.0,1.0,197.0,88.0,6.0,0.0,1.0,1.0,1.0,0.0,2024
Santo André,2,34.0,683.0,0.0,481.0,0.0,0.0,7.0,432.0,225.0,19.0,1.0,1.0,1.0,1.0,0.0,2024
Santo André,2,40.0,736.0,0.0,517.0,0.0,0.0,8.0,506.0,217.0,5.0,0.0,1.0,1.0,1.0,0.0,2024
Santo André,2,,,,,,,,,,,,,,,,2024
Santo André,2,17.0,260.0,260.0,0.0,0.0,0.0,256.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,26.0,524.0,0.0,265.0,0.0,0.0,3.0,257.0,254.0,10.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,41.0,775.0,0.0,361.0,0.0,0.0,7.0,343.0,413.0,12.0,0.0,1.0,1.0,1.0,0.0,2024
Santo André,2,16.0,322.0,0.0,322.0,0.0,0.0,5.0,309.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,38.0,533.0,0.0,170.0,0.0,0.0,1.0,160.0,286.0,86.0,0.0,1.0,1.0,1.0,0.0,2024
Santo André,2,14.0,241.0,0.0,0.0,0.0,0.0,0.0,4.0,228.0,9.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,18.0,307.0,307.0,0.0,0.0,0.0,303.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,27.0,619.0,0.0,487.0,0.0,0.0,14.0,466.0,138.0,1.0,0.0,1.0,1.0,1.0,0.0,2024
Santo André,2,59.0,1657.0,0.0,625.0,0.0,0.0,10.0,590.0,974.0,83.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,20.0,307.0,0.0,251.0,0.0,0.0,2.0,243.0,59.0,3.0,0.0,0.0,1.0,1.0,1.0,2024
Santo André,2,64.0,1633.0,0.0,578.0,0.0,0.0,12.0,547.0,985.0,89.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,45.0,915.0,0.0,498.0,0.0,0.0,13.0,466.0,416.0,20.0,0.0,1.0,1.0,1.0,0.0,2024
Santo André,2,24.0,398.0,0.0,321.0,0.0,0.0,6.0,301.0,84.0,7.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,21.0,356.0,0.0,282.0,0.0,0.0,6.0,243.0,103.0,4.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,21.0,254.0,0.0,200.0,0.0,0.0,2.0,185.0,59.0,8.0,0.0,1.0,1.0,1.0,0.0,2024
Santo André,2,25.0,409.0,0.0,301.0,0.0,0.0,8.0,289.0,105.0,7.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,78.0,1573.0,0.0,254.0,0.0,0.0,1.0,236.0,1066.0,270.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,136.0,2358.0,0.0,0.0,0.0,0.0,0.0,16.0,1388.0,954.0,0.0,1.0,1.0,0.0,0.0,2024
Santo André,2,18.0,402.0,0.0,402.0,0.0,0.0,5.0,390.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,28.0,474.0,0.0,397.0,0.0,0.0,8.0,378.0,84.0,4.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,20.0,268.0,0.0,197.0,0.0,0.0,2.0,186.0,78.0,2.0,0.0,0.0,1.0,1.0,1.0,2024
Santo André,2,54.0,1062.0,316.0,352.0,0.0,0.0,311.0,344.0,380.0,27.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,36.0,597.0,0.0,378.0,0.0,0.0,3.0,349.0,225.0,20.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,18.0,322.0,322.0,0.0,0.0,0.0,319.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,54.0,1236.0,0.0,487.0,0.0,0.0,4.0,471.0,728.0,33.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,60.0,1243.0,246.0,566.0,0.0,0.0,250.0,543.0,355.0,95.0,0.0,1.0,1.0,1.0,0.0,2024
Santo André,2,45.0,994.0,0.0,372.0,0.0,0.0,2.0,360.0,598.0,34.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,,,,,,,,,,,,,,,,2024
Santo André,2,18.0,358.0,358.0,0.0,0.0,0.0,356.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,71.0,1455.0,514.0,457.0,0.0,0.0,502.0,440.0,402.0,111.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,56.0,1422.0,0.0,609.0,0.0,0.0,6.0,593.0,777.0,46.0,0.0,1.0,1.0,1.0,0.0,2024
Santo André,2,50.0,1038.0,0.0,386.0,0.0,0.0,7.0,351.0,583.0,97.0,1.0,1.0,1.0,1.0,1.0,2024
Santo André,2,55.0,1312.0,254.0,511.0,0.0,0.0,247.0,486.0,521.0,58.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,19.0,386.0,0.0,386.0,0.0,0.0,10.0,365.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,58.0,1235.0,230.0,387.0,0.0,0.0,231.0,370.0,527.0,107.0,0.0,1.0,1.0,1.0,0.0,2024
Santo André,2,54.0,975.0,0.0,474.0,0.0,0.0,7.0,452.0,496.0,20.0,0.0,1.0,1.0,1.0,0.0,2024
Santo André,2,32.0,561.0,0.0,280.0,0.0,0.0,3.0,264.0,271.0,23.0,0.0,1.0,1.0,1.0,0.0,2024
Santo André,2,,,,,,,,,,,,,,,,2024
Santo André,2,42.0,835.0,0.0,0.0,0.0,0.0,0.0,5.0,780.0,50.0,0.0,1.0,1.0,1.0,0.0,2024
Santo André,2,40.0,578.0,0.0,289.0,0.0,0.0,3.0,281.0,278.0,16.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,25.0,437.0,0.0,340.0,0.0,0.0,9.0,308.0,118.0,2.0,0.0,1.0,1.0,1.0,1.0,2024
Santo André,2,47.0,758.0,0.0,373.0,0.0,0.0,3.0,357.0,333.0,65.0,0.0,1.0,1.0,1.0,0.0,2024
Santo André,2,25.0,453.0,453.0,0.0,0.0,0.0,451.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2024
